state,data_source,has_placer_data,match_score,match_type,match_details,regulator_name,regulator_address,regulator_city,regulator_zip,regulator_county,placer_name,placer_address,placer_city,placer_zip,latitude,longitude,visits,sq_ft,visits_per_sq_ft,chain_name,chain_id,opening_date,operational_date,product_available,applicant_name,permit_number,region,license_type,dispensary_id,census_state_fips,census_county_fips,census_tract_fips,census_geoid,census_tract_name,total_population,median_age,median_household_income,per_capita_income,total_pop_25_plus,bachelors_degree,masters_degree,professional_degree,doctorate_degree,pop_1mi,pop_3mi,pop_5mi,pop_10mi,pop_20mi,pct_bachelor_plus,population_density,census_tract_error,census_data_complete,census_api_error,census_collection_date,state_abbr,opening_date_census,operational_date_census,product_available_census,applicant_name_census,permit_number_census,region_census,license_type_census,tract_area_sqm
PA,regulator_only,False,,,,Beyond Hello - Johnstown,416 Main Street,Johnstown,15901,,,,,,,,,,,,,7/30/19,7/30/19,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Curaleaf - Brookville,240 W Main Street,Brookville,15825,,,,,,,,,,,,,8/21/19,8/21/19,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Beyond Hello - Northern Liberties Philadelphi,475 N 5th Street,Philadelphia,19123,,,,,,,,,,,,,8/26/19,8/26/19,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Organic Remedies - York,1098 Haines Road,York,17402,,,,,,,,,,,,,10/24/19,10/24/19,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Zen Leaf - Cranberry Township,270 executive drive,Cranberry Township,16066,,,,,,,,,,,,,3/12/20,3/12/20,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Beyond Hello - Ardmore,39 Cricket Ave,Ardmore,19003,,,,,,,,,,,,,6/1/20,6/1/20,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Vytal Options - Lancaster,39 E Chestnut Street,Lancaster,17602,,,,,,,,,,,,,10/1/20,10/1/20,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Ethos - Wilkes Barre,326 Bear Creek Commons,Wilkes-Barre,18702,,,,,,,,,,,,,10/21/20,10/21/20,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,RISE - Monroeville,3838 William Penn Highway,Monroeville,15146,,,,,,,,,,,,,10/21/20,10/21/20,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Beyond/Hello - Easton,3812 Easton Nazareth Highway,Easton,18045,,,,,,,,,,,,,6/11/21,6/11/21,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Zen Leaf - Robinson,6300 Robinson Center Dr.,Robinson,15205,,,,,,,,,,,,,7/29/21,7/29/21,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Beyond Hello - Philadelphia,3519 Lancaster Ave.,Philadelphia,19104,,,,,,,,,,,,,8/31/21,8/31/21,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Trulieve - Pittsburgh,200 Federal St.,Pittsburgh,15212,,,,,,,,,,,,,10/21/21,10/21/21,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Beyond Hello - Pottsville,101 N. Centre St.,Pottsville,17901,,,,,,,,,,,,,12/20/21,12/20/21,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Curaleaf - Greenburg,5133 US 30,Greensburg,15601,,,,,,,,,,,,,1/14/22,1/14/22,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Zen Leaf - Wynnewood,257 E. Lancaster Ave,Wynnewood,19096,,,,,,,,,,,,,6/1/22,6/1/22,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Verilfe - Philadelphia,1300 S Christopher Columbus Bl,Philadelphia,19147,,,,,,,,,,,,,2/23/24,2/23/24,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Terrapin Care Station - Bellefonte,205 Park Place,Bellefonte,16823,,,,,,,,,,,,,1/6/25,1/6/25,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Trulieve - Lancaster,1603 Manheim Pike #1651,Lancaster,17601,,,,,,,,,,,,,1/21/25,1/21/25,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,RISE - Mechanicsburg,5202 Simpson Ferry Rd. Ste. 108,Mechanicsburg,17050,,,,,,,,,,,,,2/14/25,2/14/25,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Standard Farms - Wyomissing,2800 State Hill Rd.,Wyomissing,19610,,,,,,,,,,,,,2/14/25,2/14/25,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Terrapin Care Station - Lewisburg,400 International Dr.,Lewisburg,17837,,,,,,,,,,,,,2/17/25,2/17/25,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Beyond Hello - Linwood,2400 Market St.,Linwood,19014,,,,,,,,,,,,,2/24/25,2/24/25,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,RISE - Monroeville,3841 William Penn Highway,Monroeville,15146,,,,,,,,,,,,,3/28/25,3/28/25,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Terrapin Care Station - Lock Haven,209 Woodward Ave.,Lock Haven,17745,,,,,,,,,,,,,4/14/25,4/14/25,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Hive- State College,1612 N. Atherton St,State College,16802,,,,,,,,,,,,,4/28/25,4/28/25,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Local Leaf by Penn Health Group,109 Crossroads Rd,Scottsdale,15683,,,,,,,,,,,,,5/3/25,5/9/25,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Keystone ReLeaf,1600 Cumberland Street,Lebanon,17042,,,,,,,,,,,,,5/30/25,5/30/25,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Keystone Integrated Care,2634 Darlington Road,Beaver Falls,15010,,,,,,,,,,,,,5/28/25,5/28/25,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,MariMart - Hanging Gardens,865 US-22 West,Blairsville,15717,,,,,,,,,,,,,8/15/25,8/19/25,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,regulator_only,False,,,,Maitri Medicinals - New Stanton,100 Bair Blvd,New Stanton,15672,,,,,,,,,,,,,10/11/25,10/11/25,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,act63_provisional,False,,,,Terrapin Care Station,205 Park Place,Bellefonte,16823,Centre,,,,,,,,,,,,,,,"Terrapin Investment Fund I, LLC",IN01-4001-D,Northcentral,Provisional,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,act63_provisional,False,,,,Terrapin Care Station,400 International Drive,Lewisburg,17837,Union,,,,,,,,,,,,,,,"Terrapin Investment Fund I, LLC",IN01-4001-D,Northcentral,Provisional,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,act63_provisional,False,,,,Penn Health Group,109 Crossroads Rd,Scottdale,15683,Fayette,,,,,,,,,,,,,,,"PennAlt Organics, Inc.",IN02-5001-D,Northeast,Provisional,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,act63_provisional,False,,,,Standard Farms,2800 State Hill Rd.,Wyomissing,19610,Berks,,,,,,,,,,,,,,,"Standard Farms, LLC",IN03-1001-D,Southeast,Provisional,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,act63_provisional,False,,,,FarmaceuticalRX LLC,120 McKee Place,Pittsburgh,16121,Allegheny,,,,,,,,,,,,,,,"Farmaceutical RX, LLC",IN04-5002-D,Southwest,Provisional,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,act63_provisional,False,,,,The Botanist,233 Morton Avenue,Folsom,19033,Delaware,,,,,,,,,,,,,,,"Prime Wellness of Pennsylvania, LLC",IN05-1002-D,Southeast,Provisional,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,act63_provisional,False,,,,Power Plant Medicinal,31 Pottstown Pike,Chester Springs,19425,Chester,,,,,,,,,,,,,,,"Power Plant Medicinal, Inc.",IN06-1003-D,Southeast,Provisional,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,act63_provisional,False,,,,"Whole Plants Health, LLC",1600 Cochran Road,Pittsburgh,15220,Allegheny,,,,,,,,,,,,,,,Whole Plants LLC,IN07-5003-D,Southwest,Provisional,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,act63_provisional,False,,,,Calypso Enterprise LLC,800 Lititz Pike,Lititz,17543,Lancaster,,,,,,,,,,,,,,,"Calypso Enterprises, LLC",IN09-3002-D,Southcentral,Provisional,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,act63_provisional,False,,,,Hanging Gardens LLC,855 US. Route 22,Blairsville,15717,Indiana,,,,,,,,,,,,,,,Hanging Gardens LLC,IN10-5004-D,Southwest,Provisional,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
PA,act63_provisional,False,,,,N/A ,3511 West Chester Pike ,Newtown Square ,19073 ,Delaware ,,,,,,,,,,,,,,,Insa LLC ,IN12-1001-D ,Southeast ,Provisional,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23,,,,,,,,,
